-0.2613371,-0.009336234,2.076492
-0.2684224,-0.01461675,2.052861
-0.2708455,-0.01722358,2.043456
-0.2729909,-0.01955699,2.030976
-0.2763357,-0.02249859,2.019589
-0.2802645,-0.02446672,2.008899
-0.2802645,-0.02446672,2.008899
-0.2891955,-0.02686264,1.983481
-0.2939036,-0.02740288,1.974765
-0.2994205,-0.02694261,1.964478
-0.3052855,-0.02695238,1.9517
-0.3118625,-0.0259965,1.938689
-0.3180325,-0.02617098,1.926918
-0.323823,-0.02680353,1.914225
-0.323823,-0.02680353,1.914225
-0.3563924,-0.02639846,1.869504
-0.3587316,-0.02563037,1.866349
-0.3587316,-0.02563037,1.866349
-0.3587316,-0.02563037,1.866349
-0.3831396,-0.02502304,1.839298
-0.3857602,-0.02492636,1.83688
-0.3894028,-0.02424381,1.832567
-0.3938792,-0.02237053,1.827772
-0.3968596,-0.0220763,1.824208
-0.3995973,-0.021548,1.820389
-0.3996857,-0.02033836,1.817206
-0.4001798,-0.01975878,1.814156
-0.4001798,-0.01975878,1.814156
-0.4001798,-0.01975878,1.814156
-0.4113593,-0.01842596,1.802725
-0.4158498,-0.01799728,1.796076
-0.4189012,-0.01798021,1.792391
-0.4252711,-0.018222,1.787387
-0.4336524,-0.0198093,1.782103
-0.4390977,-0.02065032,1.776736
-0.4434678,-0.02194838,1.7727
-0.4493714,-0.02846555,1.760503
-0.4505657,-0.03224164,1.754221
-0.4505657,-0.03224164,1.754221
-0.4529175,-0.03539136,1.758379
-0.4529175,-0.03539136,1.758379
-0.4529175,-0.03539136,1.758379
-0.4617745,-0.04219087,1.769273
-0.463496,-0.0433707,1.769848
-0.4707428,-0.05044998,1.773528
-0.476292,-0.053922,1.773326
-0.4660909,-0.05604663,1.79552
-0.4660909,-0.05604663,1.79552
-0.4615983,-0.05622062,1.793806
-0.4615983,-0.05622062,1.793806
-0.4530349,-0.05826145,1.779712
-0.460451,-0.05916357,1.768573
-0.460451,-0.05916357,1.768573
-0.4485335,-0.08421098,1.637269
-0.4490885,-0.08345258,1.634217
-0.4490885,-0.08345258,1.634217
-0.4576479,-0.07680721,1.606365
-0.4581214,-0.07618704,1.597286
-0.4581214,-0.07618704,1.597286
-0.4644346,-0.06713115,1.577229
-0.4658612,-0.06541134,1.575816
-0.467193,-0.06362328,1.572538
-0.4680083,-0.06255645,1.568101
-0.4680083,-0.06255645,1.568101
-0.4680083,-0.06255645,1.568101
-0.4677182,-0.05876629,1.563891
-0.4677182,-0.05876629,1.563891
-0.4674098,-0.05365461,1.55833
-0.4671593,-0.05056818,1.55414
-0.4854439,-0.06214076,1.451261
-0.4850727,-0.0609152,1.459885
-0.4850342,-0.06084298,1.46031
-0.4850342,-0.06084298,1.46031
-0.4865771,-0.06314337,1.436214
-0.4900511,-0.06786519,1.430748
-0.4900511,-0.06786519,1.430748
-0.4900511,-0.06786519,1.430748
-0.4900511,-0.06786519,1.430748
-0.4398238,-0.07067826,1.396422
-0.4569695,-0.07225034,1.336067
-0.456959,-0.07232073,1.335837
-0.456959,-0.07232073,1.335837
-0.4566458,-0.07261063,1.334787
-0.4567366,-0.07295562,1.33291
-0.4566457,-0.07351561,1.330702
-0.4586058,-0.07738732,1.326607
-0.4586058,-0.07738732,1.326607
-0.4608789,-0.08067384,1.323531
-0.4608789,-0.08067384,1.323531
-0.4632953,-0.08266232,1.319954
-0.4644801,-0.08373275,1.317218
-0.4644801,-0.08373275,1.317218
-0.4674008,-0.0850233,1.313085
-0.469482,-0.08584468,1.310486
-0.47018,-0.08638066,1.309056
-0.47018,-0.08638066,1.309056
-0.471038,-0.08806194,1.305753
-0.4725591,-0.08894718,1.303833
-0.4727074,-0.08982694,1.301421
-0.4727074,-0.08982694,1.301421
-0.4742031,-0.09105028,1.296084
-0.4742031,-0.09105028,1.296084
-0.4761875,-0.09109109,1.291054
-0.4766052,-0.09140849,1.287291
-0.4770901,-0.09106518,1.284174
-0.4770901,-0.09106518,1.284174
-0.47762,-0.09150015,1.282343
-0.4779254,-0.09176371,1.281217
-0.4794151,-0.09257119,1.279902
