0.5103763,0.2716617,4.53912
0.08064636,0.089882,3.426713
0.08084581,0.09058243,3.427452
0.08098055,0.09121312,3.427928
0.08111216,0.09126492,3.428517
0.08130926,0.09157539,3.428798
0.0814211,0.09170272,3.429099
0.08173711,0.09218995,3.429308
0.08183535,0.0921715,3.4294
0.08183535,0.0921715,3.4294
0.08211347,0.09210794,3.429411
0.08191621,0.0924644,3.429524
0.08183471,0.09236295,3.429513
0.0815754,0.09243056,3.429419
0.08112442,0.09207769,3.429066
0.08099927,0.09183067,3.428737
0.08055858,0.09196603,3.428076
0.07977185,0.09245472,3.42688
0.07889303,0.09202087,3.42539
0.07798214,0.0919188,3.424528
0.07691471,0.09120722,3.423608
0.07572774,0.0913303,3.422954
0.07467939,0.09143639,3.422089
0.07382093,0.09119441,3.419659
0.07311589,0.0907184,3.418692
0.0719679,0.09037518,3.416497
0.07158694,0.08956245,3.414919
0.07114758,0.08853228,3.410935
0.07079042,0.08879854,3.409636
0.07079042,0.08879854,3.409636
0.07051596,0.08831497,3.406522
0.06996395,0.08881738,3.405347
0.06906658,0.08879067,3.403666
0.06906658,0.08879067,3.403666
0.06845681,0.0889696,3.400685
0.06823033,0.08911449,3.399223
0.06834252,0.08895916,3.398317
0.06835473,0.08876296,3.397625
0.06879873,0.0894798,3.395906
0.06988011,0.09038458,3.394491
0.07104028,0.09133735,3.392336
0.07268837,0.09189961,3.390794
0.07375818,0.09180743,3.390039
0.07525503,0.09156621,3.388669
0.07807139,0.09067795,3.386266
0.07917542,0.09015544,3.385821
0.07931549,0.09000509,3.38576
0.07931549,0.09000509,3.38576
0.07871343,0.0885554,3.385659
0.07776618,0.08770433,3.385615
0.07593864,0.0867555,3.385645
0.07499054,0.08618934,3.385506
0.07335231,0.08628928,3.38537
0.07043553,0.08540642,3.385718
0.0658422,0.08580936,3.386827
0.06414846,0.08575361,3.386539
0.06044962,0.08591133,3.387544
0.05933602,0.08579256,3.387383
0.05752811,0.08563744,3.387575
0.05614923,0.08591281,3.387494
0.05369188,0.08544242,3.388137
0.05265803,0.08556762,3.388097
0.05073266,0.08559185,3.388238
0.04937043,0.08517971,3.388284
0.0482987,0.08494658,3.388314
0.04610809,0.08516888,3.387697
0.04370172,0.08442212,3.387902
0.04166778,0.08423931,3.387665
0.03814461,0.08349935,3.387071
0.03445014,0.08349736,3.385676
0.03023285,0.08349286,3.383454
0.0262843,0.08354801,3.38096
0.02400847,0.08261521,3.376329
0.02146043,0.08259876,3.370734
0.02231949,0.08139531,3.36265
0.01375241,0.07977992,3.353719
0.009506808,0.07705427,3.344732
0.001863014,0.0734071,3.333022
-0.004956031,0.07049895,3.322326
-0.01103693,0.06740153,3.306561
-0.01103693,0.06740153,3.306561
-0.02068539,0.06065605,3.272915
-0.02068539,0.06065605,3.272915
-0.02586386,0.05379073,3.232888
-0.03463917,0.05032941,3.183283
-0.0347028,0.05158517,3.157409
-0.03930196,0.0531288,3.130925
-0.04169449,0.0542098,3.102746
-0.04512594,0.05414769,3.077291
-0.05120238,0.05270411,3.050844
-0.05629956,0.05297356,3.030813
-0.06159914,0.05502363,3.007979
-0.06434706,0.0565303,2.986419
-0.06751113,0.05568771,2.969377
-0.07092264,0.05468826,2.951665
-0.07469141,0.05346833,2.932061
-0.08064697,0.05211896,2.913025
-0.08644715,0.05110732,2.898082
-0.09353705,0.04702325,2.877213
-0.10222,0.04230049,2.86122
-0.1085271,0.03632592,2.839802
-0.1162628,0.03109569,2.825248
-0.1318657,0.01601399,2.783218
-0.1397305,0.01024738,2.758512
-0.1479169,0.007789631,2.734854
-0.1579623,0.00528341,2.706707
-0.1667191,0.00567422,2.681869
-0.1775232,0.009164696,2.651286
-0.1902154,0.0129867,2.629915
-0.2087049,0.01416853,2.602599
-0.2215111,0.01549527,2.581074
-0.2329511,0.0138039,2.556469
-0.2386415,0.01425026,2.537695
-0.244329,0.01592584,2.518907
-0.2519505,0.0174892,2.500249
-0.2584462,0.01868309,2.481632
-0.2677275,0.01937626,2.463395
-0.2761959,0.0192726,2.445003
-0.2795414,0.01736046,2.424124
-0.2795414,0.01736046,2.424124
-0.2905639,0.01213623,2.383546
-0.2971289,0.006440505,2.361951
-0.3040591,-0.002031545,2.341969
-0.3201108,-0.01387308,2.292511
-0.3441826,-0.01746278,2.268164
-0.3516128,-0.01770784,2.237902
-0.3654764,-0.01766343,2.213975
-0.3733702,-0.01759914,2.180745
-0.3749959,-0.01459431,2.146252
-0.3778985,-0.01573859,2.118035
-0.3894556,-0.01575929,2.091526
-0.3952113,-0.01813458,2.068251
-0.3986317,-0.01998192,2.042026
-0.4033138,-0.02302249,2.020753
-0.4073453,-0.02567436,2.000502
-0.4093067,-0.02856554,1.978283
-0.4136447,-0.03008234,1.956383
-0.4202457,-0.03071346,1.935279
-0.4290733,-0.0329804,1.912603
-0.4402992,-0.03439899,1.890823
-0.4533608,-0.03981977,1.872059
-0.4606055,-0.04520083,1.851107
-0.4754438,-0.06022233,1.808697
-0.481045,-0.06717627,1.788905
-0.4892435,-0.07261077,1.76483
-0.498216,-0.07536335,1.738931
-0.50854,-0.07802008,1.711727
-0.5205921,-0.07863123,1.68463
-0.5287561,-0.07825539,1.656324
-0.5376049,-0.07891604,1.632893
-0.5490184,-0.0810471,1.60837
-0.5610746,-0.08190785,1.587609
-0.5689098,-0.08307837,1.565767
-0.5743288,-0.0837933,1.546991
-0.5790792,-0.08187369,1.525031
-0.586804,-0.07958799,1.508366
-0.5950227,-0.07794073,1.490279
-0.6128701,-0.07969214,1.454398
-0.6202428,-0.08271149,1.439792
